index,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,y
1368,0.0,3,2,2,0.0,0,-88888.0,-88888.0,5,2,0.0,2,2,0,-88888,0,0,25.0,25.0,12.5,1
4465,959415.0,2,78,60,0.0,56,45896.15385,42193.75,10,1,550415.0,3,78,2,2,5,1,110.0,346.5,30.25,0
4216,74480.76,234,92,70,0.0,62,700.0,1203.472222,383,120,1050.63,3,92,1,1,2,4,23226.0,94286.5,26544.0,1
3003,20118.0,7,20,3,0.0,20,777.7777778,1413.636364,13,3,5018.0,2,20,12,10,8,9,24.0,140.0,28.0,1
6757,2202.0,1,28,18,0.0,12,-88888.0,333.8709677,11,5,2.0,3,28,8,7,9,10,45.5,117.0,27.62,1
3647,9909.0,5,29,14,0.0,25,1500.0,1277.272727,16,3,9.0,4,29,4,1,1,4,75.0,102.0,27.0,1
2930,124800.0,1,32,19,0.0,25,1500.0,6465.0,7,0,0.0,3,32,8,2,4,8,250.0,1050.0,100.0,0
5821,90000.0,2,83,44,0.0,47,-88888.0,2669.090909,5,2,45000.0,5,83,5,2,5,9,54.0,648.0,31.5,0
2183,0.0,4,10,10,0.0,10,-88888.0,-88888.0,4,0,0.0,2,10,3,-88888,3,2,6.0,19.5,3.0,1
962,92192.61,7,185,62,348.86,42,1310.0,1621.875,22,29,55492.61,13,109,16,8,108,119,1980.0,7260.0,810.86,0
1817,350082.0,1,27,1,0.0,27,-88888.0,34097.92188,35,21,9582.0,1,27,0,0,0,0,780.0,838.5,341.25,0
3539,263376.0,17,64,49,0.0,33,-88888.0,26583.33333,40,10,1.0,4,64,2,1,2,2,189.0,441.0,100.8,0
5201,6000.0,6,88,36,0.0,40,-88888.0,6025.2,10,7,0.0,7,86,3,1,3,7,117.0,185.71,35.29,1
3348,62320.0,-88888,28,1,0.0,27,1122.5,2137.384615,4,4,5540.0,6,28,32,32,21,25,43.0,378.4,38.7,1
7355,2040.69,4,82,41,0.0,20,-88888.0,1108.0,11,7,1540.69,8,57,2,1,7,9,356.0,1028.44,173.06,0
7144,26993.0,6,78,54,0.0,43,0.0,1425.12,30,13,26993.0,4,78,17,14,29,36,550.0,1900.0,180.0,1
2943,43024.0,-88888,64,-88888,0.0,64,1548.0,2239.633028,30,11,43024.0,1,64,3,3,3,2,232.5,630.0,112.5,1
5965,608214.99,42,251,187,0.0,226,38412.33333,57908.75188,88,28,1300.35,5,251,10,5,14,19,201.5,1782.5,235.08,1
3717,17.5,-88888,4,4,0.0,-88888,-88888.0,-88888.0,0,0,17.5,4,4,-88888,-88888,0,0,20.0,20.0,0.0,0
6287,125100.0,3,138,64,0.0,102,15804.78261,15048.32061,30,15,11500.0,5,138,27,10,19,38,1184.0,3315.2,251.6,1
3379,117939.0,9,85,52,13.93,40,9689.473684,4755.555556,31,4,90539.0,11,73,35,12,40,42,260.0,1309.29,167.14,1
4358,10000.0,10,54,27,0.0,25,1816.666667,2083.166667,25,12,6200.0,7,49,1,1,4,4,31.5,80.5,19.25,1
1248,5365.26,0,42,37,0.0,14,1762.0,2398.0,6,4,1365.26,3,42,0,0,0,0,9.0,22.0,1.5,0
2963,0.0,3,1,1,0.0,1,-88888.0,-88888.0,3,0,0.0,2,1,2,-88888,1,0,4.5,4.5,3.0,1
4623,1514.0,10,114,41,0.0,41,139.0,1263.0,21,77,14.0,13,91,9,4,11,15,2268.0,6408.0,1260.0,0
5004,253429.3,-88888,104,2,0.0,102,14459.71429,9743.285714,45,11,17938.3,4,104,4,4,4,1,432.0,1716.0,288.0,0
5467,351100.0,3,50,2,0.0,31,5000.0,25497.67442,12,14,10200.0,7,46,5,5,4,5,28.0,63.0,14.0,0
6219,100010.0,-88888,26,13,0.0,13,6000.0,6277.777778,6,4,50010.0,4,26,0,0,1,5,92.0,285.2,50.6,0
6281,11000.0,12,89,35,0.0,35,-88888.0,2368.518519,27,12,1000.0,14,80,15,4,27,29,230.0,613.33,117.56,1
6880,1100.0,-88888,80,18,0.0,0,-88888.0,0.0,18,9,1100.0,10,24,4,4,20,17,200.0,705.56,119.44,1
6538,16699.9,4,40,32,0.0,8,1287.5,534.0425532,17,10,12736.1,3,40,3,2,9,14,483.0,1690.5,198.38,0
7384,35704.17,13,540,89,0.0,66,5515.0,2142.419355,31,121,6735.4,15,179,8,7,28,50,1696.0,6803.88,1016.94,0
5351,811460.0,4,166,120,0.0,25,-88888.0,62315.38462,33,8,811460.0,7,166,1,1,4,4,84.0,522.0,64.5,1
4702,260013.0,4,33,15,11.14,17,43333.33333,12239.13043,11,3,18443.0,6,32,1,1,6,5,312.0,624.0,122.57,0
6588,60010.39,7,71,40,0.0,21,10.0,7030.0,27,14,0.39,7,67,8,2,11,16,210.0,445.71,98.57,1
7370,9000.75,21,60,43,0.0,35,1305.454545,1233.076538,31,13,9000.75,5,60,14,5,16,22,186.0,573.5,108.5,1
3684,0.0,-88888,17,16,0.0,-88888,-88888.0,-88888.0,4,4,0.0,4,17,-88888,-88888,0,0,3.5,7.0,2.12,1
2397,5000.0,10,42,41,0.0,28,-88888.0,2500.0,14,8,0.0,2,42,0,0,0,0,164.0,437.33,95.67,1
4812,40000.0,8,28,9,0.0,25,1225.0,2148.275862,15,7,200.0,11,27,5,5,7,2,55.0,107.5,28.75,1
2406,11050.0,5,40,11,0.0,40,1454.545455,1770.833333,14,4,50.0,1,40,12,7,6,11,102.0,378.0,42.0,1
2899,800.0,19,31,19,0.0,21,1330.0,1285.454545,43,13,0.0,2,31,7,1,6,9,1296.0,2565.0,580.5,1
7693,1194421.0,13,315,104,0.0,187,67939.75,53626.50794,24,25,3927.0,10,290,1,0,19,28,4240.5,11018.88,1044.06,0
460,111200.0,2,789,323,0.0,30,19520.0,36286.96667,43,46,16811.0,6,789,10,0,35,45,2816.0,11088.0,737.52,0
5592,125.2,-88888,4,3,0.0,1,25.0,25.0,1,2,1.38,4,4,1,1,0,3,7.0,35.0,3.5,1
2295,4000.0,2,47,22,0.0,46,2500.0,1751.515152,3,0,0.0,12,46,5,3,3,2,11.0,96.8,3.3,1
4435,10.0,8,27,27,0.0,22,-88888.0,-88888.0,10,5,10.0,3,27,5,-88888,3,4,320.0,826.67,160.0,1
4359,139749.87,8,161,120,0.0,65,50000.0,27219.57721,31,13,34.43,4,161,6,3,3,5,1500.0,4160.0,440.0,0
6759,10701.0,0,20,14,0.0,10,1106.25,2936.666667,1,0,1001.0,3,20,21,5,8,20,603.0,1909.5,16.75,0
3029,231143.09,2,98,23,0.0,81,16495.45455,18031.86275,20,9,193780.3,19,87,2,1,4,6,27.0,172.29,14.14,1
150,51049.52,13,487,284,0.0,213,1554.166667,2228.248677,35,18,6480.52,5,487,52,25,101,102,11858.5,69121.17,2261.3,0
5284,60760.0,0,62,35,0.0,58,1315.384615,5402.083333,2,2,7000.0,3,62,15,7,12,14,214.5,808.5,12.38,1
1620,5050.0,-88888,9,-88888,0.0,9,435.7142857,419.4444444,6,2,4000.0,1,9,3,3,2,3,21.0,56.0,10.5,1
1231,0.0,-88888,1,-88888,0.0,1,-88888.0,4500.0,1,-88888,-88888.0,0,1,0,0,0,0,2.0,3.0,1.0,1
5331,66349.0,188,315,239,0.0,169,34775.625,39225.69974,401,144,21088.27,4,315,5,2,6,6,1644.0,1776.0,632.4,1
4515,236751.66,0,162,55,0.0,18,63625.0,55250.0,1,7,16733.66,12,117,0,0,0,0,3.5,14.42,0.83,0
31,22516.77,28,654,373,0.0,186,22416.66667,50000.47619,41,45,76.99,7,592,20,0,65,83,16794.0,57923.75,4859.38,0
726,2.99,1,51,26,0.0,1,-88888.0,-88888.0,7,15,2.99,5,51,7,-88888,30,46,1120.0,2968.0,448.0,1
4311,44845.0,-88888,53,-88888,0.0,53,717.8571429,1221.666667,40,11,0.0,4,53,7,7,5,5,79.0,1869.67,566.17,0
5994,28050.0,-88888,13,6,0.0,7,1907.142857,1793.75,4,5,50.0,3,13,7,7,5,7,38.0,152.0,34.83,1
496,21666.85,27,577,362,0.0,114,1733.333333,2508.876404,82,55,65.85,7,577,36,16,80,94,5771.0,15397.62,1840.75,1
7330,60278.7,11,605,118,412.75,149,3260.761905,2337.484375,32,32,40.7,11,284,31,23,115,141,5905.5,31496.0,2143.12,0
3757,136930.0,2,127,72,0.0,94,295.0,5041.716216,12,1,180.0,3,127,6,4,6,8,236.0,1519.25,103.25,1
3608,0.0,2,20,19,0.0,5,-88888.0,-88888.0,8,5,0.0,6,20,0,-88888,0,0,4.5,6.75,1.75,1
3426,0.0,2,36,25,0.58,8,-88888.0,-88888.0,13,16,0.0,6,32,0,-88888,1,1,42.0,73.5,15.17,1
1542,3338.0,-88888,10,-88888,0.0,10,368.1818182,185.5844156,10,3,51.6,6,10,12,12,11,6,480.0,1200.0,146.67,0
3594,127100.0,-88888,32,1,0.0,31,5000.0,7086.046512,6,1,20000.0,3,32,4,4,4,2,279.0,806.0,124.0,0
1384,21033.4,-88888,12,-88888,0.0,11,983.3333333,595.3684211,7,3,0.0,13,11,0,0,0,0,5.0,8.0,2.25,1
7029,152094.99,28,558,436,0.0,305,3701.313131,2750.831025,81,17,101971.21,4,558,39,20,47,46,3569.0,18442.6,780.2,1
5289,29347.56,8,10,3,0.0,9,0.0,1078.04878,22,9,8016.96,3,10,1,1,4,5,264.0,1199.0,143.0,0
1396,97465.0,1,98,2,0.0,98,2098.031496,1645.732484,26,8,15.0,1,98,39,37,22,29,1590.0,5565.0,344.5,1
7932,94752.0,18,279,190,0.0,160,1740.47619,3340.174419,52,28,252.0,4,279,86,45,68,93,6997.5,22205.4,1586.1,0
1594,12673.0,5,34,10,0.0,34,928.5714286,797.826087,8,0,0.0,1,34,10,8,5,7,440.0,1300.0,80.0,1
7108,58078.44,25,313,208,0.0,102,8092.634286,5466.487826,57,28,34025.0,6,313,11,3,26,23,5252.0,17718.29,1414.0,0
1156,20140.44,6,91,71,0.0,68,-88888.0,4791.666667,7,1,12.44,6,91,24,4,18,28,2315.5,14103.5,421.0,0
7282,9000.0,-88888,53,3,0.0,7,1450.0,911.3333333,2,6,0.0,6,51,5,5,19,28,248.0,1202.8,74.4,1
3109,80000.0,12,71,21,0.0,71,800.0,3840.229885,47,8,30000.0,2,71,1,0,1,1,780.0,1820.0,470.0,1
2681,28102.0,0,18,1,0.0,18,290.9090909,1312.435897,11,1,17.0,2,18,13,11,12,9,45.0,150.0,32.5,1
4365,832025.54,8,118,86,0.0,74,4104.761905,15875.65789,20,7,632025.54,4,118,2,2,2,1,200.0,656.0,58.0,0
